Version, 17.03
Date, 2017-09-15
Time, 14h00
Force Threshold, Label1, Kidney, 0.1
Force Threshold, Label4, Stone3, 3.40282e+038
Force Threshold, Label5, Stone4, 3.40282e+038
Force Threshold, Label6, Stone5, 3.40282e+038
Force Threshold, Label8, Stone7, 3.40282e+038
Force Threshold, Label16, Stone15, 3.40282e+038
Force Threshold, Label20, Stone19, 3.40282e+038
Number of materials, 7
Number of targets, 0
Time(s), InstrumentLeftHand, LeftSwitch, LeftKnob, ForceFeedbackLeftHand, CumTimeLeftForceOverThreshold_label1_Kidney, CumTimeLeftForceOverThreshold_label4_Stone3, CumTimeLeftForceOverThreshold_label5_Stone4, CumTimeLeftForceOverThreshold_label6_Stone5, CumTimeLeftForceOverThreshold_label8_Stone7, CumTimeLeftForceOverThreshold_label16_Stone15, CumTimeLeftForceOverThreshold_label20_Stone19, Label1_Kidney_TouchedByLeft, Label4_Stone3_TouchedByLeft, Label5_Stone4_TouchedByLeft, Label6_Stone5_TouchedByLeft, Label8_Stone7_TouchedByLeft, Label16_Stone15_TouchedByLeft, Label20_Stone19_TouchedByLeft, TranslationLeft_x,TranslationLeft_y,TranslationLeft_z, quatLeft_x,quatLeft_y,quatLeft_z, quatLeft_w, InstrumentRightHand, RightSwitch, RightKnob, ForceFeedbackRightHand, CumTimeRightForceOverThreshold_label1_Kidney, CumTimeRightForceOverThreshold_label4_Stone3, CumTimeRightForceOverThreshold_label5_Stone4, CumTimeRightForceOverThreshold_label6_Stone5, CumTimeRightForceOverThreshold_label8_Stone7, CumTimeRightForceOverThreshold_label16_Stone15, CumTimeRightForceOverThreshold_label20_Stone19, Label1_Kidney_TouchedByRight, Label4_Stone3_TouchedByRight, Label5_Stone4_TouchedByRight, Label6_Stone5_TouchedByRight, Label8_Stone7_TouchedByRight, Label16_Stone15_TouchedByRight, Label20_Stone19_TouchedByRight, TranslationRight_x,TranslationRight_y,TranslationRight_z, quatRight_x,quatRight_y,quatRight_z,quatRight_w,BloodEmittedFrame,BloodCurrentFrame, TotalBloodEmitted, TotalWhiteFibreCut, TotalArteriesFibreCut, TotalVeinsFibreCut, TotalTargetFibreCut, Volume_ofLabel1_Kidney, Volume_ofLabel4_Stone3, Volume_ofLabel5_Stone4, Volume_ofLabel6_Stone5, Volume_ofLabel8_Stone7, Volume_ofLabel16_Stone15, Volume_ofLabel20_Stone19
0.21899 , NephroscopeWithOneChannel , 0 , 0 , 0.907696 , 0.21899 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -18.3069 , -11.2557 , 189.698 , -0.059233 , 0.022398 , -0.106311 , 0.992314 , NephroGrasper , 0 , 0.564027 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.957 , -318.478 , 306.482 , 0.650752 , 0.246394 , 0.635545 , 0.334506 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.240025 , NephroscopeWithOneChannel , 0 , 0 , 0.945107 , 0.240025 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -18.0448 , -11.3184 , 189.028 , -0.0570258 , 0.0177286 , -0.107357 , 0.992426 , NephroGrasper , 0 , 0.564027 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.962 , -318.447 , 306.448 , 0.65072 , 0.246309 , 0.635577 , 0.33457 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.259275 , NephroscopeWithOneChannel , 0 , 0 , 0.942042 , 0.259275 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.7868 , -11.3573 , 188.236 , -0.0558355 , 0.0135141 , -0.107284 , 0.992567 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.964 , -318.435 , 306.435 , 0.650707 , 0.246274 , 0.635591 , 0.334596 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.280082 , NephroscopeWithOneChannel , 0 , 0 , 0.94614 , 0.280082 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.61 , -11.4494 , 187.636 , -0.0562004 , 0.00852441 , -0.105696 , 0.992772 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.963 , -318.441 , 306.441 , 0.650713 , 0.246291 , 0.635584 , 0.334583 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.30009 , NephroscopeWithOneChannel , 0 , 0 , 0.93461 , 0.30009 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.4911 , -11.5957 , 186.717 , -0.0564705 , 0.00528782 , -0.103651 , 0.992995 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.319977 , NephroscopeWithOneChannel , 0 , 0 , 0.950288 , 0.319977 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.5161 , -11.7178 , 186.203 , -0.0561611 , 0.00315195 , -0.102446 , 0.993147 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.339957 , NephroscopeWithOneChannel , 0 , 0 , 1.04951 , 0.339957 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.4126 , -11.8158 , 185.675 , -0.0563006 , 0.00337681 , -0.101866 , 0.993198 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.360016 , NephroscopeWithOneChannel , 0 , 0 , 1.12522 , 0.360016 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.2424 , -11.8703 , 185.112 , -0.0573655 , 0.00349857 , -0.101786 , 0.993145 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.38003 , NephroscopeWithOneChannel , 0 , 0 , 1.1977 , 0.38003 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.1252 , -11.9086 , 184.261 , -0.0574023 , 0.0034895 , -0.101731 , 0.993148 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.399345 , NephroscopeWithOneChannel , 0 , 0 , 1.21808 , 0.399345 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -17.03 , -11.9539 , 183.681 , -0.056396 , 0.000681164 , -0.101804 , 0.993204 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.420297 , NephroscopeWithOneChannel , 0 , 0 , 1.16725 , 0.420297 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.9247 , -12.0721 , 182.43 , -0.0554199 , -0.0039699 , -0.102012 , 0.99323 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.440793 , NephroscopeWithOneChannel , 0 , 0 , 1.05256 , 0.440793 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.9995 , -12.0922 , 181.672 , -0.0527461 , -0.00543368 , -0.102233 , 0.993346 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.460739 , NephroscopeWithOneChannel , 0 , 0 , 0.94973 , 0.460739 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.9624 , -12.1529 , 181.225 , -0.0523545 , -0.00709469 , -0.10236 , 0.993343 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.479705 , NephroscopeWithOneChannel , 0 , 0 , 0.838825 , 0.479705 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.9029 , -12.1515 , 181.158 , -0.0542222 , -0.00744548 , -0.101544 , 0.993324 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.500358 , NephroscopeWithOneChannel , 0 , 0 , 0.800609 , 0.500358 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.6168 , -12.1366 , 180.754 , -0.0547006 , -0.0077998 , -0.0951926 , 0.993924 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.52082 , NephroscopeWithOneChannel , 0 , 0 , 0.812356 , 0.52082 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.3408 , -12.1969 , 180.647 , -0.0556325 , -0.0103392 , -0.0905136 , 0.994286 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.539738 , NephroscopeWithOneChannel , 0 , 0 , 0.802652 , 0.539738 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -16.0671 , -12.2712 , 179.969 , -0.0537989 , -0.0140232 , -0.0848436 , 0.994842 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.558651 , NephroscopeWithOneChannel , 0 , 0 , 0.796151 , 0.558651 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -15.9063 , -12.3315 , 179.442 , -0.0532596 , -0.0137648 , -0.082072 , 0.995107 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.579804 , NephroscopeWithOneChannel , 0 , 0 , 0.809162 , 0.579804 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -15.7919 , -12.3463 , 178.937 , -0.0518835 , -0.0164232 , -0.0814701 , 0.995189 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.598957 , NephroscopeWithOneChannel , 0 , 0 , 0.781785 , 0.598957 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -15.8302 , -12.383 , 178.647 , -0.0521423 , -0.014878 , -0.0847428 , 0.994926 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.619893 , NephroscopeWithOneChannel , 0 , 0 , 0.744211 , 0.619893 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -15.8694 , -12.3861 , 178.404 , -0.0524608 , -0.0157213 , -0.0865993 , 0.994737 , NephroGrasper , 0 , 0.564027 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
0.639995 , NephroscopeWithOneChannel , 0 , 0 , 0.711566 , 0.639995 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , -15.92 , -12.3792 , 178.349 , -0.0529811 , -0.0167759 , -0.0874696 , 0.994616 , NephroGrasper , 0 , 0.56305 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 104.959 , -318.466 , 306.469 , 0.650739 , 0.24636 , 0.635558 , 0.334532 , 0 , 0 , 0 ,  0 ,  0 ,  0 ,  0 ,  58.3293 , 0.00761778 , 0.00769345 , 0.00820417 , 0.00369324 , 0.00633122 , 0.0074226 , 
