0.55073	0.73876
0.53415	0.72481
0.49317	0.68915
0.46195	0.66279
0.4278	0.63333
0.39854	0.61318
0.37805	0.59302
0.37122	0.58682
0.35561	0.56202
0.34195	0.53256
0.33902	0.5093
0.33805	0.4814
0.33805	0.46434
0.34	0.45659
0.34195	0.45349
0.34293	0.45194
0.35561	0.45039
0.39854	0.45194
0.46488	0.45969
0.53902	0.47674
0.62195	0.4969
0.68537	0.5093
0.68829	0.5093
0.69024	0.5093
0.69317	0.50465
0.69512	0.5
0.69512	0.49845
0.6961	0.4969
